,customer_lifetime_value,coverage,education,effective_to_date,employmentstatus,income,location_code,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,vehicle_size,state_California,state_Nevada,state_Oregon,state_Washington,marital_status_Married,marital_status_Single,policy_Corporate L2,policy_Corporate L3,policy_Personal L1,policy_Personal L2,policy_Personal L3,policy_Special L1,policy_Special L2,policy_Special L3,renew_offer_type_Offer2,renew_offer_type_Offer3,renew_offer_type_Offer4,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,gender_M,response_Yes
2638,8.780749326708042,1,2,2011-01-20,2,10.693391533191136,1,97,4,11,0,4,863.219668,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2639,7.836253253165752,0,2,2011-12-01,4,11.401446268304225,0,63,11,2,0,1,61.769564,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2640,8.609325483261092,0,2,2011-02-10,4,11.281308616451396,2,68,4,31,0,4,251.294821,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2641,8.306597138216421,0,1,2011-02-26,4,11.390237921855384,2,101,8,89,0,1,308.749796,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2642,8.752530770216701,1,0,2011-01-10,2,10.693391533191136,1,87,2,41,0,3,417.6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2643,7.873887922697569,0,1,2011-02-04,3,9.949559740638511,2,69,0,86,0,1,240.00056,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2644,8.963749639527906,0,2,2011-02-07,4,10.858460391002627,1,66,19,22,0,2,316.8,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2645,8.750616468040175,1,1,2011-11-06,4,10.904266480855474,2,79,29,17,0,4,288.329793,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2646,8.761906930735107,1,2,2011-01-20,4,10.075379913839543,1,82,4,9,1,7,586.921708,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2647,7.83911953354374,0,2,2011-02-11,4,10.535078427396968,1,64,0,32,0,1,307.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2648,8.582114561632746,0,2,2011-02-28,4,11.42521930121762,1,69,4,92,1,3,472.67262,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,8.422680122454636,0,0,2011-01-10,2,10.693391533191136,1,62,12,53,0,3,639.758314,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2650,8.483888467120899,1,0,2011-01-08,1,9.708080756193517,1,128,6,81,0,1,871.484565,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2651,8.776290770996914,1,2,2011-02-24,4,10.836910683150585,0,83,18,86,1,4,158.362972,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2652,10.475600428977286,0,1,2011-02-16,4,11.219359449359473,1,110,31,20,0,2,528.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2653,7.785047753565871,0,0,2011-02-24,4,11.042729817290134,2,62,35,47,1,1,200.689331,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2654,9.133952188345857,2,2,2011-02-14,4,10.930192011064651,1,117,16,35,0,9,741.867506,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2655,7.796890466447856,0,1,2011-02-28,2,10.693391533191136,1,66,12,71,0,1,475.2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2656,8.588041107084312,0,1,2011-01-06,4,11.490086633066195,0,67,33,57,0,5,67.648392,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,7.8048064689337835,0,2,2011-12-04,2,10.693391533191136,1,69,13,75,0,1,496.8,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,9.064910368987052,0,0,2011-01-02,4,11.06858958247307,2,108,3,44,0,3,369.818708,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2659,8.37564954509885,0,1,2011-01-06,2,10.693391533191136,1,62,22,39,0,6,446.4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2660,8.503286811176407,0,4,2011-01-20,4,11.162118982165863,0,61,27,12,0,3,136.291083,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
2661,8.574071036422653,0,2,2011-01-20,2,10.693391533191136,1,70,13,8,0,3,336.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2662,9.103491043363931,2,0,2011-12-06,4,11.101447314704936,1,111,23,95,0,3,1093.708851,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2663,8.634081211732523,1,1,2011-12-01,2,10.693391533191136,1,82,14,23,0,6,863.935307,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2664,9.243819214789728,1,0,2011-11-02,4,10.618445147359923,2,89,6,17,0,2,393.637436,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
2665,8.759238942017875,1,0,2011-01-20,4,10.448656630324574,1,83,30,72,0,7,398.4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
2666,7.925733954871116,0,0,2011-01-30,2,10.693391533191136,1,74,0,52,0,1,355.2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2667,8.482896048470163,0,0,2011-02-20,3,10.05311372649194,1,64,4,0,1,6,307.2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,8.362396829747983,0,1,2011-02-26,4,10.618004758832265,0,109,16,70,1,1,166.937747,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2669,8.651422746668505,0,3,2011-11-01,4,10.739283808037968,0,73,7,78,0,5,19.626306,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2670,7.855874041886449,0,1,2011-02-09,4,10.75577295443437,1,66,13,59,0,1,316.8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
2671,8.776689079561308,1,0,2011-02-11,2,10.693391533191136,1,92,1,17,0,6,441.6,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2672,8.543526362724677,0,3,2011-02-10,4,10.885378741494232,2,64,13,41,0,5,278.999409,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2673,9.145229942370136,0,1,2011-12-05,4,11.504742072162209,2,115,8,19,0,3,449.428182,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2674,8.069836283938118,1,2,2011-01-10,4,11.047949177438518,0,80,14,84,0,1,47.061469,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2675,8.45969306856512,0,1,2011-02-28,4,10.176449310831199,1,61,17,30,0,4,292.8,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2676,9.08951651709917,2,4,2011-11-06,4,10.641942650800615,2,110,17,44,0,8,481.269644,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,8.704956188517798,1,1,2011-02-04,2,10.693391533191136,1,86,4,56,0,8,412.8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
2678,8.829426675758333,1,0,2011-11-04,4,11.106865179779318,1,85,32,55,0,8,733.21126,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2679,7.715164103704027,0,0,2011-02-28,1,9.40351943877092,2,64,32,60,1,1,251.44949,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2680,8.332716863088653,0,0,2011-02-03,2,10.693391533191136,1,110,4,61,0,1,528.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2681,8.730548587454109,1,2,2011-01-01,2,10.693391533191136,1,90,4,18,0,5,648.0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2682,8.638299535029004,0,1,2011-02-10,4,10.413823056212888,1,72,18,31,1,3,345.6,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2683,8.581568454352913,0,4,2011-02-22,4,11.140861283245814,2,66,32,30,0,7,309.577946,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2684,7.659790544332843,0,1,2011-02-26,2,10.693391533191136,1,67,6,60,1,1,321.6,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2685,9.021808385202188,0,0,2011-01-05,3,9.862092477169742,1,108,21,9,0,3,518.4,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2686,8.966474756435673,0,3,2011-01-20,4,10.807503253534671,2,195,31,15,0,1,738.05105,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2687,7.844990679108709,0,1,2011-02-06,4,10.40801337415359,0,67,35,7,0,1,80.119997,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2688,7.93573407572413,0,1,2011-01-31,4,10.609452236806687,0,70,21,31,0,1,137.168874,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2689,8.988121315185188,0,0,2011-01-02,2,10.693391533191136,1,112,12,93,0,3,537.6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2690,8.837292766517487,1,1,2011-01-06,4,10.452042393112126,1,87,6,73,0,7,417.6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2691,8.538324650522263,0,1,2011-02-07,1,10.30541307034576,0,72,9,69,1,3,16.510134,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2692,8.632729364499689,1,2,2011-02-07,2,10.693391533191136,1,79,32,2,0,3,379.2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2693,8.640986981881989,1,0,2011-01-30,2,10.693391533191136,1,84,32,96,0,4,847.490817,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2694,8.89063081744141,0,0,2011-02-22,4,11.370578183484108,0,180,0,95,0,1,204.373113,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2695,9.072474770624272,1,3,2011-12-01,4,11.134822573617875,0,216,17,0,0,1,95.693949,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2696,9.126815830105315,0,4,2011-01-10,4,10.359709144308079,1,115,14,6,0,3,552.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2697,8.549151186689182,0,0,2011-01-10,2,10.693391533191136,1,74,33,92,0,4,582.420512,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,8.746707923426872,1,2,2011-01-05,4,10.10548918009691,1,79,15,32,0,3,379.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2699,8.202402622842763,0,3,2011-01-31,2,10.693391533191136,1,100,31,80,0,1,480.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2700,8.819747898549396,1,1,2011-02-24,4,9.905784911584812,1,87,15,59,0,3,417.6,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
2701,8.440530545043963,0,2,2011-11-02,4,11.266410927332778,1,114,18,35,0,1,547.2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
2702,8.826224534200879,0,2,2011-11-04,2,10.693391533191136,1,65,7,47,0,2,733.522405,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2703,9.146189426708046,0,1,2011-01-07,4,10.493133598827878,1,117,30,78,0,3,561.6,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2704,9.665391009137096,0,2,2011-02-15,4,10.700138526110734,0,66,15,75,0,2,142.113373,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2705,7.876830389804524,0,3,2011-01-06,4,11.256095856001211,1,66,11,4,0,1,316.8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2706,8.655515390031482,0,1,2011-12-09,4,11.36952842362119,0,71,17,79,0,6,161.752532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2707,9.037764315752176,0,1,2011-12-07,4,11.187998326488534,0,105,8,50,0,4,12.497538,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2708,9.118653858017224,0,2,2011-01-03,4,11.166724053039157,1,114,25,12,0,4,741.655597,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2709,9.67996943107928,2,2,2011-02-16,2,10.693391533191136,1,159,19,75,0,2,1410.16929,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2710,9.107430532069097,1,1,2011-01-10,2,10.693391533191136,1,125,7,99,0,3,988.535078,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2711,8.467932487600388,1,1,2011-12-04,2,10.693391533191136,1,81,10,80,1,3,388.8,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2712,8.292519218103475,0,2,2011-01-09,1,9.779736745099953,1,110,28,16,0,1,792.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2713,9.844466552511928,2,0,2011-11-04,2,10.693391533191136,1,173,24,21,0,2,1245.6,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2714,9.087064074169756,0,0,2011-12-02,4,10.76420214752143,1,115,10,46,1,4,796.130111,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2715,8.80940053750495,1,4,2011-01-09,4,10.955008233670387,0,83,18,79,0,7,83.652384,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2716,9.045003696003919,0,2,2011-12-02,4,10.24640327098345,1,109,32,41,0,3,523.2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2717,8.557518714811096,0,2,2011-12-06,4,10.350574335335113,1,66,26,0,0,3,316.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2718,8.722899452690788,0,1,2011-02-17,2,10.693391533191136,1,182,24,45,0,1,1310.4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2719,8.383973428401593,2,2,2011-02-28,4,11.063100862761637,0,111,18,63,0,1,60.036683,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2720,9.423435335314151,0,0,2011-01-05,4,11.270102028826674,1,103,6,73,0,2,613.866905,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2721,8.146449006806959,0,1,2011-01-31,2,10.693391533191136,1,104,19,65,1,1,499.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2722,9.00051589295837,1,1,2011-12-03,2,10.693391533191136,1,76,0,91,0,2,364.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
2723,9.066706573802007,0,1,2011-02-12,2,10.693391533191136,2,117,0,65,0,4,511.422666,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2724,9.070722736953217,0,0,2011-02-01,4,11.423252366923776,2,109,3,71,1,5,435.796252,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2725,7.838054028055061,0,2,2011-02-26,4,11.372892986003347,2,63,3,64,0,1,269.563038,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2726,8.636529072872158,0,4,2011-02-02,4,11.086057950601628,2,72,3,65,1,3,321.457124,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2727,8.551928875693239,0,0,2011-02-07,4,10.634243570952991,2,65,2,46,0,9,232.879766,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2728,8.618254749925088,0,1,2011-11-06,4,10.821716405040542,0,71,25,81,0,5,17.484679,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2729,7.941178532040675,0,2,2011-02-28,4,11.209899609783772,1,72,8,59,1,1,422.59237,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2730,7.930468419426219,0,1,2011-02-22,4,11.461031990510646,1,69,3,22,0,1,387.545055,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2731,7.852615055099433,0,1,2011-02-21,4,11.193890314860425,0,68,20,97,1,1,14.464783,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2732,8.944317927670502,0,1,2011-12-03,4,11.005161815240058,0,199,7,44,1,1,161.61574,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2733,8.253161538969696,0,0,2011-02-13,2,10.693391533191136,1,106,29,38,0,1,763.2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2734,7.827746536657106,0,0,2011-01-08,4,11.212428295471604,1,64,23,83,0,1,307.2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2735,9.586451672416645,1,0,2011-02-11,4,10.86978675376353,0,122,33,28,0,2,42.131925,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2736,8.077377456744392,1,2,2011-01-06,3,9.857338896510148,1,87,35,3,0,1,417.6,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
2737,8.070851369165727,1,1,2011-12-05,4,11.274465209544125,2,80,33,72,0,1,239.964694,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2738,9.683159379323092,0,1,2011-02-20,2,10.693391533191136,0,65,10,10,0,2,163.046956,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2739,8.500843514288189,0,1,2011-02-17,4,10.283839959829217,1,63,33,41,0,5,302.4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2740,8.634755341523649,0,0,2011-01-31,4,11.263335263641036,0,71,2,21,1,3,23.89816,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2741,8.644260269029935,0,1,2011-02-25,4,10.722055195881667,0,72,28,86,0,3,99.039453,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2742,8.011834007738052,1,1,2011-01-07,3,10.151518819358117,1,86,8,63,0,1,412.8,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2743,8.571515583033054,0,1,2011-02-12,4,10.01144469404122,0,68,10,48,0,3,169.414572,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2744,8.477190688937304,0,0,2011-02-24,2,10.693391533191136,1,69,31,25,0,7,496.8,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2745,7.866640386037592,0,3,2011-02-11,4,11.02788129168973,0,65,35,78,0,1,39.532978,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2746,8.966045833256734,0,0,2011-01-09,4,10.452879829450936,1,66,7,36,0,2,316.8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2747,8.357103246017237,0,1,2011-02-05,3,10.203258756085228,1,119,34,65,0,1,856.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2748,7.770379080147947,0,2,2011-11-09,4,10.814685337344274,1,61,5,88,0,1,624.42874,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
2749,9.93324130033766,0,0,2011-02-21,2,10.693391533191136,1,72,8,61,1,2,723.010515,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
2750,7.883094989740283,0,1,2011-01-08,4,10.812250017989491,2,66,29,9,0,1,261.549577,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2751,7.862444876770245,0,1,2011-02-14,4,10.80584161867141,0,65,7,97,0,1,150.235884,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2752,8.950589495862584,1,3,2011-11-04,4,11.06074603663697,0,95,10,5,0,5,175.243467,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2753,8.455080344617155,0,3,2011-11-01,4,11.294246930615177,2,116,19,2,0,1,443.637243,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2754,8.132682801398598,1,1,2011-02-24,4,10.55737401914277,0,88,15,1,1,1,91.55098,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2755,8.37924113943091,0,0,2011-01-02,2,10.693391533191136,1,64,22,22,0,4,460.8,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2756,9.314337659360438,0,2,2011-01-03,2,10.693391533191136,1,101,10,48,0,2,727.2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2757,8.101885289855552,1,0,2011-02-15,2,10.693391533191136,1,92,3,9,0,1,711.323244,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2758,8.850959154236838,1,1,2011-01-20,4,10.45837790746422,2,89,1,45,1,9,294.691896,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2759,9.736377227518776,1,2,2011-01-05,4,11.449303856672904,2,139,1,19,0,2,497.353106,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2760,8.941109719448965,0,3,2011-12-03,4,10.436319256564733,0,196,8,87,0,1,451.896687,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2761,9.86463085939952,0,2,2011-01-02,4,10.480774847001538,2,66,6,55,1,2,227.44626,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2762,7.977848038940166,0,4,2011-01-02,4,11.329218949563693,2,72,6,42,0,1,245.103885,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2763,8.341989357506009,0,2,2011-02-14,4,10.112167001239515,1,105,12,82,0,1,504.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2764,9.70948821814164,0,2,2011-02-24,0,10.035743131656599,1,106,11,54,0,2,508.8,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2765,7.885167612593039,0,1,2011-11-03,2,10.693391533191136,1,71,22,25,0,1,340.8,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2766,8.091844618190605,1,3,2011-12-07,4,10.265662344545426,2,90,26,19,1,1,338.744392,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2767,7.857300054557257,0,2,2011-11-04,4,11.194522982538457,0,65,10,7,0,1,125.704164,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
